time,t,fricv,shtfl,sp,u10,v10
2021-03-13 18:00:00,283.5619,0.34,240.0,97930.0,3.9727335,0.55661964
2021-03-13 19:00:00,284.2573,0.33,220.0,97830.0,3.9099817,0.6379757
2021-03-13 20:00:00,284.2064,0.37,170.0,97760.0,4.230839,1.671938
2021-03-13 21:00:00,283.16373,0.33,90.0,97690.0,3.8015842,1.4082632
2021-03-13 22:00:00,281.31897,0.29,7.0,97630.0,3.6427975,1.0731573
2021-03-13 23:00:00,278.83868,0.1,-10.0,97630.0,1.5291824,1.4736156
2021-03-14 00:00:00,276.13416,0.13,-20.0,97610.0,1.7420139,2.0167131
2021-03-14 01:00:00,274.9605,0.06,-10.0,97630.0,0.935977,1.5993814
2021-03-14 02:00:00,273.9772,0.05,-10.0,97660.0,1.0310497,1.4026165
2021-03-14 03:00:00,273.38547,0.07,-8.0,97600.0,1.395855,1.7805767
