time,t,fricv,shtfl,sp,u10,v10
2020-11-11 19:00:00,289.81757,0.28,-2.0,97070.0,-1.7519283,2.6620598
2020-11-11 20:00:00,290.21234,0.27,-6.0,97010.0,-1.4537678,2.7314396
2020-11-11 21:00:00,289.73157,0.23,-17.0,97050.0,-0.82193184,2.8706112
2020-11-11 22:00:00,289.51013,0.03,-1.0,97040.0,-0.53811455,1.0799313
2020-11-11 23:00:00,289.96796,0.09,-5.0,97070.0,-0.8846016,1.4626408
2020-11-12 00:00:00,289.59213,0.22,-6.0,97150.0,1.9682426,-1.7082329
2020-11-12 01:00:00,287.6883,0.36,29.0,97200.0,2.7913399,-2.7261477
2020-11-12 02:00:00,286.2742,0.37,21.0,97290.0,2.7835789,-3.0567455
2020-11-12 03:00:00,285.1474,0.4,25.0,97340.0,3.1228504,-3.1600819
2020-11-12 04:00:00,283.81592,0.42,20.0,97340.0,2.8416538,-3.7511845
2020-11-12 05:00:00,282.41125,0.42,28.0,97390.0,2.855917,-3.772009
2020-11-12 06:00:00,280.91443,0.42,14.0,97470.0,2.5447311,-3.9612923
2020-11-12 07:00:00,279.71497,0.38,1.0,97530.0,2.5195856,-3.5264158
2020-11-12 08:00:00,278.80206,0.41,-2.0,97550.0,2.5299673,-3.9651947
2020-11-12 10:00:00,277.5653,0.33,-16.0,97680.0,2.1314898,-3.302022
2020-11-12 11:00:00,277.12143,0.38,-22.0,97690.0,2.254178,-3.8193436
2020-11-12 12:00:00,277.1551,0.33,-25.0,97740.0,2.2527456,-3.2804852
2020-11-12 13:00:00,278.39978,0.37,11.0,97820.0,2.85567,-3.0398235
2020-11-12 14:00:00,279.3236,0.4,45.0,97900.0,2.9812412,-3.1678982
2020-11-12 15:00:00,279.79462,0.4,68.0,97900.0,2.2857351,-3.5895023
2020-11-12 16:00:00,280.35352,0.42,101.0,97870.0,2.0750914,-3.8293839
2020-11-12 17:00:00,281.1237,0.41,118.0,97880.0,2.3138428,-3.5262918
2020-11-12 18:00:00,281.66653,0.34,120.0,97840.0,1.8172092,-2.8135662
2020-11-12 19:00:00,280.85846,0.35,76.0,97750.0,1.8037615,-3.1424437
2020-11-12 20:00:00,279.70905,0.37,22.0,97790.0,2.2178345,-3.3925076
2020-11-12 21:00:00,278.1404,0.27,-14.0,97730.0,1.1540442,-3.0570993
2020-11-12 22:00:00,276.2281,0.07,-4.0,97710.0,0.5649233,-1.8100367
2020-11-12 23:00:00,275.11786,0.05,-3.0,97760.0,0.6937351,-1.6144142
2020-11-13 00:00:00,274.4411,0.06,-4.0,97780.0,0.47893143,-1.7232304
2020-11-13 01:00:00,273.63696,0.09,-7.0,97830.0,0.4740963,-1.9834175
2020-11-13 02:00:00,272.80682,0.06,-3.0,97800.0,0.4368267,-1.7821045
2020-11-13 03:00:00,272.12622,0.05,-3.0,97770.0,1.0477219,-1.4398117
2020-11-13 04:00:00,271.977,0.04,-2.0,97710.0,1.1357718,-0.98827744
2020-11-13 05:00:00,271.91974,0.03,-1.0,97670.0,1.0117817,-0.28697777
2020-11-13 06:00:00,271.9697,0.02,-1.0,97600.0,0.74142647,0.37256432
2020-11-13 07:00:00,272.255,0.02,-1.0,97550.0,0.52828217,0.36634064
2020-11-13 08:00:00,272.29547,0.03,-1.0,97510.0,0.02568531,1.1513004
2020-11-13 09:00:00,272.34534,0.06,-4.0,97470.0,-0.9282837,1.5008469
2020-11-13 10:00:00,272.48584,0.13,-12.0,97420.0,-2.037055,1.2361755
2020-11-13 11:00:00,272.6831,0.15,-16.0,97360.0,-2.2896929,1.3501663
2020-11-13 12:00:00,272.76434,0.17,-18.0,97330.0,-2.1972504,1.700037
