,time,t,fricv,shtfl,sp,u10,v10
181,2021-01-08 13:00:00,265.4984,0.03,-2.0,99770.0,1.0042725,0.55620956
182,2021-01-08 14:00:00,269.2685,0.07,17.0,99730.0,-0.22792435,-0.5549717
183,2021-01-08 15:00:00,271.1776,0.13,56.0,99700.0,-0.21249008,-1.3514881
184,2021-01-08 16:00:00,274.30786,0.1,107.0,99640.0,-0.57522964,-0.5935421
185,2021-01-08 17:00:00,275.97488,0.15,114.0,99500.0,-0.24992466,-1.4463978
186,2021-01-08 18:00:00,276.445,0.17,107.0,99480.0,-0.63955784,1.7041378
187,2021-01-08 19:00:00,276.41345,0.12,63.0,99370.0,-1.140152,0.2122593
188,2021-01-08 20:00:00,275.6667,0.11,34.0,99320.0,-0.9725504,-0.5414448
189,2021-01-08 21:00:00,273.27917,0.13,-1.0,99340.0,-1.6759033,-1.052002
190,2021-01-08 22:00:00,272.4538,0.09,-4.0,99310.0,-1.4237404,-0.806118
191,2021-01-08 23:00:00,272.43604,0.1,-1.0,99360.0,-0.7857132,-1.3152628
192,2021-01-09 00:00:00,272.11194,0.11,-3.0,99340.0,-0.8073044,-1.4586105
193,2021-01-09 01:00:00,271.81995,0.17,6.0,99340.0,-0.55120564,-2.0490685
194,2021-01-09 02:00:00,271.21924,0.2,19.0,99340.0,-1.2584667,-2.1852188
195,2021-01-09 03:00:00,269.08234,0.1,-4.0,99300.0,-0.29027176,-1.6427288
196,2021-01-09 04:00:00,268.07822,0.1,-1.0,99220.0,-1.1891127,-0.789135
197,2021-01-09 05:00:00,267.18964,0.01,0.0,99210.0,-0.43318653,-0.011898041
198,2021-01-09 06:00:00,266.5227,0.03,0.0,99210.0,0.5903702,-0.65008163
199,2021-01-09 07:00:00,265.76218,0.02,0.0,99210.0,0.35880566,-0.6220951
200,2021-01-09 08:00:00,265.13303,0.04,-2.0,99210.0,1.2878332,0.16256142
201,2021-01-09 09:00:00,264.6051,0.02,-1.0,99210.0,-0.27645588,-0.81767845
202,2021-01-09 10:00:00,264.07623,0.03,-1.0,99160.0,1.0090523,0.040382385
203,2021-01-09 11:00:00,264.06,0.03,-2.0,99160.0,0.91856384,-0.26986122
204,2021-01-09 12:00:00,263.77863,0.02,-1.0,99190.0,0.5863724,0.33745956
205,2021-01-09 13:00:00,264.47815,0.02,-1.0,99240.0,0.2757473,-0.6633816
206,2021-01-09 14:00:00,267.97607,0.06,9.0,99270.0,0.24542522,-0.55457115
207,2021-01-09 15:00:00,270.3626,0.1,33.0,99310.0,0.97310257,-0.15618896
208,2021-01-09 16:00:00,271.99136,0.13,27.0,99270.0,0.6417389,-1.3239479
209,2021-01-09 17:00:00,272.93884,0.22,16.0,99180.0,-0.16801071,-2.799862
210,2021-01-09 18:00:00,273.25955,0.18,20.0,99140.0,-0.88081646,-2.0532951
211,2021-01-09 19:00:00,273.20563,0.08,-1.0,99110.0,-0.40892315,-1.1045742
212,2021-01-09 20:00:00,272.89807,0.02,0.0,99170.0,-0.398674,-0.6083927
213,2021-01-09 21:00:00,271.81635,0.02,-1.0,99200.0,0.31181526,-0.5545349
214,2021-01-09 22:00:00,270.91577,0.23,-62.0,99230.0,3.2893991,-2.1978683
215,2021-01-09 23:00:00,271.86432,0.47,-128.0,99280.0,5.484892,-3.7922716
216,2021-01-10 00:00:00,272.43744,0.45,-101.0,99330.0,4.875846,-4.0645294
217,2021-01-10 01:00:00,272.5032,0.47,-73.0,99400.0,4.8040886,-4.322159
218,2021-01-10 02:00:00,272.25635,0.43,-60.0,99480.0,4.581955,-3.8924866
219,2021-01-10 03:00:00,272.23047,0.42,-50.0,99530.0,4.577793,-3.5187817
220,2021-01-10 04:00:00,272.20306,0.42,-45.0,99590.0,4.0935993,-4.111044
221,2021-01-10 05:00:00,271.95303,0.26,-21.0,99630.0,2.4072056,-2.8654957
222,2021-01-10 06:00:00,271.67145,0.2,-12.0,99680.0,2.4749527,-1.577404
223,2021-01-10 07:00:00,270.5603,0.21,-26.0,99760.0,2.9760647,-1.4122839
224,2021-01-10 08:00:00,269.32513,0.19,-28.0,99810.0,2.8121338,-1.4413748
225,2021-01-10 09:00:00,268.77295,0.19,-29.0,99860.0,2.828865,-1.3301134
226,2021-01-10 10:00:00,268.25076,0.18,-30.0,99860.0,2.556548,-1.806984
227,2021-01-10 11:00:00,267.62845,0.16,-27.0,99920.0,2.6711693,-1.2968893
228,2021-01-10 12:00:00,266.53793,0.06,-7.0,100010.0,1.5652218,-1.2519417
229,2021-01-10 13:00:00,266.4165,0.07,-7.0,100070.0,1.970623,-0.69568825
230,2021-01-10 14:00:00,270.03204,0.12,10.0,100200.0,1.0018253,1.097642
231,2021-01-10 15:00:00,272.489,0.09,10.0,100270.0,0.41845322,-0.84344673
232,2021-01-10 16:00:00,275.9266,0.12,100.0,100350.0,-0.5424328,-0.9300518
233,2021-01-10 17:00:00,277.13232,0.11,83.0,100310.0,0.9609623,-0.40022182
234,2021-01-10 18:00:00,277.90927,0.1,67.0,100240.0,0.3373661,-0.8006773
235,2021-01-10 19:00:00,278.31088,0.1,35.0,100210.0,0.011713028,-1.0520592
236,2021-01-10 20:00:00,277.45123,0.14,10.0,100230.0,-0.9360428,-1.3834972
237,2021-01-10 21:00:00,275.23352,0.07,-3.0,100280.0,-1.3250751,-0.6274986
238,2021-01-10 22:00:00,272.57526,0.04,-3.0,100350.0,-0.6936817,-1.1706696
239,2021-01-10 23:00:00,272.22418,0.05,-3.0,100420.0,1.341115,-0.91096306
240,2021-01-11 00:00:00,271.99988,0.02,0.0,100470.0,-0.5965824,-0.12165451
241,2021-01-11 01:00:00,271.80515,0.01,0.0,100540.0,-0.24261093,-0.07313728
242,2021-01-11 02:00:00,271.48676,0.07,6.0,100610.0,-0.3933878,0.6905346
243,2021-01-11 03:00:00,270.83185,0.07,0.0,100610.0,-0.656929,0.52908134
244,2021-01-11 04:00:00,269.28088,0.05,-1.0,100570.0,-0.932415,-0.25764084
245,2021-01-11 05:00:00,268.5225,0.01,0.0,100600.0,0.1690712,0.31904602
246,2021-01-11 06:00:00,268.47266,0.09,-3.0,100630.0,0.8485298,1.3291397
247,2021-01-11 07:00:00,267.5536,0.02,0.0,100630.0,-0.19425201,0.7386532
248,2021-01-11 08:00:00,266.5334,0.02,0.0,100620.0,0.60700226,-0.068185806
249,2021-01-11 09:00:00,265.67215,0.03,-2.0,100560.0,1.0144453,0.5065994
250,2021-01-11 10:00:00,265.35632,0.06,-4.0,100600.0,0.98063374,1.3968906
